parent_id	account_id	predecessor_witness_id	predecessor_join_kind	predecessor_join_key	predecessor_metric_value	predecessor_raw_candidate_id	successor_join_kind	evidence_kind	method_state	source_identity_label	identity_page	identity_line	identity_locator	identity_text	metric_page	metric_line	metric_locator	metric_text	metric_name	metric_column	metric_column_index	evaluation_scope	metric_value	raw_candidate_id	evidence_source_kind	evidence_source_path	source_text_sha256	evidence_span_sha256	negative_kind	header_page	header_line	header_locator	header_text	header_sha256	negative_page	negative_line	negative_locator	negative_text	negative_value	negative_reason
2604.16607	2604.16607:fdg-falcon-7b	2604.16607:fdg-falcon-7b@947445a7aef004a9	same_window	page=5;identity_line=584;metric_line=584	1.00	2604.16607:8e515bbe1408d63f	source_owned_row_join	table_row	FastDetectGPT	fdgfalcon7b	5	584	preceding Figure 2: F1 and AUROC scores for cross-trained models. Bold models are those trained on the in-domain | following Table 2: Lowest and highest reported AUROC scores for the best performing variant of each model across	FDG (falcon-7b) 0.59 h3c+ si 1.00 mage-ood 0.80	5	584	preceding Figure 2: F1 and AUROC scores for cross-trained models. Bold models are those trained on the in-domain | following Table 2: Lowest and highest reported AUROC scores for the best performing variant of each model across	FDG (falcon-7b) 0.59 h3c+ si 1.00 mage-ood 0.80	AUROC	numeric cell 3 of 4 in exact result row	3	preceding Figure 2: F1 and AUROC scores for cross-trained models. Bold models are those trained on the in-domain | following Table 2: Lowest and highest reported AUROC scores for the best performing variant of each model across; exact row/configuration for FastDetectGPT; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	1.00	2604.16607:8e515bbe1408d63f	extracted_primary_pdf_text	papers/2604.16607.pdf	f08e5234c64ac7fe9e3f2c962e70bdeb9e28eb54c8bc1ea98f7df7edfb08e011	d9ea7662715a6825b7ef2b35635e1ef45622fee7bae968bc44af8b883b2fea28	wrong_column	5	577	preceding Figure 2: F1 and AUROC scores for cross-trained models. Bold models are those trained on the in-domain | following Table 2: Lowest and highest reported AUROC scores for the best performing variant of each model across	Figure 2: F1 and AUROC scores for cross-trained models. Bold models are those trained on the in-domain	1f13af70ad65ab76e51893bb048347a60492fd10a0154c5788a96e95e6ce0810	5	584	preceding Figure 2: F1 and AUROC scores for cross-trained models. Bold models are those trained on the in-domain | following Table 2: Lowest and highest reported AUROC scores for the best performing variant of each model across	FDG (falcon-7b) 0.59 h3c+ si 1.00 mage-ood 0.80	0.59	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.16923	2604.16923:lapd-falcon	2604.16923:lapd-falcon@53529ce19cb7a01c	table_configuration_join	locator=table1;identity_line=501	1.0	2604.16923:5088e44ec07c12eb	source_owned_state_join	table_row	LAPD Falcon model pair	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv input texts to target word counts. Specifically, we conduct Falcon	8	514	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv	8	515	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	input texts to target word counts. Specifically, we conduct Falcon-7B Pair 87.35 93.37 86.29	AUROC	numeric cell 3 of 4 in exact result row	3	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61; exact row/configuration for LAPD Falcon model pair; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	93.37	2604.16923:e9a9594bda3abb85	extracted_primary_pdf_text	papers/2604.16923.pdf	ce612c9dafbeb0115667031c8da9b1c17610e83188c19927e1e26052f751588f	d4fbf2a1f0797c0893ec58eed737ce5cf1caf0c16fa40c7d25bb288f5b027ddb	wrong_column	8	510	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	4.3.4. ROBUSTNESS ON D IFFERENT T EXT L ENGTHS Table 6. Ablation results (AUROC %) of LAPD with different	aef417de8bd73d78797ef3a4fbfd0106c22e2c8fa6daf77aa88829680a3667c4	8	515	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	input texts to target word counts. Specifically, we conduct Falcon-7B Pair 87.35 93.37 86.29	87.35	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.16923	2604.16923:lapd-gptj	2604.16923:lapd-gptj@25110ccc459e3c38	same_window	page=6;identity_line=368;metric_line=369	91.21	2604.16923:d506dad39850affa	source_owned_state_join	table_row	LAPD GPT-J model pair	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv experiments on the XSum dataset with AI text generated by GPT-J	8	514	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv	8	516	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	experiments on the XSum dataset with AI text generated by GPT-J-6B Pair 94.62 91.56 92.75	AUROC	numeric cell 2 of 4 in exact result row	2	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61; exact row/configuration for LAPD GPT-J model pair; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	94.62	2604.16923:0994f1da8339b667	extracted_primary_pdf_text	papers/2604.16923.pdf	ce612c9dafbeb0115667031c8da9b1c17610e83188c19927e1e26052f751588f	1b67362e0e46774907747d1b845d762fca9a141058d59293f88c8285e211db1d	wrong_column	8	510	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	4.3.4. ROBUSTNESS ON D IFFERENT T EXT L ENGTHS Table 6. Ablation results (AUROC %) of LAPD with different	aef417de8bd73d78797ef3a4fbfd0106c22e2c8fa6daf77aa88829680a3667c4	8	516	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	experiments on the XSum dataset with AI text generated by GPT-J-6B Pair 94.62 91.56 92.75	91.56	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.16923	2604.16923:lapd-llama2	2604.16923:lapd-llama2@8ed40e0122819d75	table_configuration_join	locator=table1;identity_line=395	1.0	2604.16923:5088e44ec07c12eb	source_owned_row_join	table_row	LAPD Llama-2 model pair	Llama2-7B Pair	8	518	preceding Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	8	518	preceding Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	AUROC	Table 6 XSum AUROC	3	Table 6 Llama2-7B Pair row; XSum AUROC 99.42 is the exact account-owned result, not the numeral in the model name.; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	99.42	2604.16923:bc7b1f737c917b20	extracted_primary_pdf_text	papers/2604.16923.pdf	ce612c9dafbeb0115667031c8da9b1c17610e83188c19927e1e26052f751588f	fbac66bc09b53e97834c7c54c062538122cec91f20744078077a50fe811946ad	wrong_column	8	514	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv	a40183c98217c59422969357a74e80ed3ed58ba2e5aab10debcf04ad99f407d9	8	518	preceding Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	99.54	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.16923	2604.16923:lapd-llama31	2604.16923:lapd-llama31@2ebeec7a32a57440	table_configuration_join	locator=table1;identity_line=501	1.0	2604.16923:5088e44ec07c12eb	source_owned_state_join	table_row	LAPD Llama-3.1 model pair	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv GPT	8	514	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	the robustness across varying text lengths, we truncate the Model Pairs XSum WritingPrompts Arxiv	8	517	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	GPT-4-Turbo, varying the text length from 20 to 200 words. Llama3.1-8B Pair 97.09 94.26 98.78	AUROC	numeric cell 6 of 8 in exact result row	6	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61; exact row/configuration for LAPD Llama-3.1 model pair; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	97.09	2604.16923:cb34bdd92b6d023e	extracted_primary_pdf_text	papers/2604.16923.pdf	ce612c9dafbeb0115667031c8da9b1c17610e83188c19927e1e26052f751588f	64518e74c0a6e900d55937d63ddc4213a0fc69d435d73deb773db37fd4a58813	wrong_column	8	510	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	4.3.4. ROBUSTNESS ON D IFFERENT T EXT L ENGTHS Table 6. Ablation results (AUROC %) of LAPD with different	aef417de8bd73d78797ef3a4fbfd0106c22e2c8fa6daf77aa88829680a3667c4	8	517	preceding Table 6. Ablation results (AUROC %) of LAPD with different | following Figure 4 visualizes the performance curves of five represen- Llama2-7B Pair 99.42 99.54 99.61	GPT-4-Turbo, varying the text length from 20 to 200 words. Llama3.1-8B Pair 97.09 94.26 98.78	94.26	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.16923	2604.16923:rai	2604.16923:rai@513d346701a29e50	same_window	page=6;identity_line=359;metric_line=359	96.19	2604.16923:82d76dd56eceef96	source_owned_row_join	table_row	RAI preference-discrepancy score	rai	6	359	preceding Table 1. Detection performance (AUROC %) on four comprehensive benchmarks. The best results are highlighted in bold. Methods | following Table 2. Robustness across source LLMs and domains (AUROC %). Source LLMs are abbreviated as: GPT-4 (GPT-4 Turbo), Gemini-2.0	RAI 70.46 93.13 96.19 81.28 86.92 85.60	6	359	preceding Table 1. Detection performance (AUROC %) on four comprehensive benchmarks. The best results are highlighted in bold. Methods | following Table 2. Robustness across source LLMs and domains (AUROC %). Source LLMs are abbreviated as: GPT-4 (GPT-4 Turbo), Gemini-2.0	RAI 70.46 93.13 96.19 81.28 86.92 85.60	AUROC	numeric cell 2 of 6 in exact result row	2	preceding Table 1. Detection performance (AUROC %) on four comprehensive benchmarks. The best results are highlighted in bold. Methods | following Table 2. Robustness across source LLMs and domains (AUROC %). Source LLMs are abbreviated as: GPT-4 (GPT-4 Turbo), Gemini-2.0; exact row/configuration for RAI preference-discrepancy score; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	93.13	2604.16923:82d76dd56eceef96	extracted_primary_pdf_text	papers/2604.16923.pdf	ce612c9dafbeb0115667031c8da9b1c17610e83188c19927e1e26052f751588f	19e5f8cd7a869e4ede1e293350382fc3ca0e26db0c034a3fbdd9fb6c86b5a4be	wrong_column	6	345	preceding Table 1. Detection performance (AUROC %) on four comprehensive benchmarks. The best results are highlighted in bold. Methods | following Table 2. Robustness across source LLMs and domains (AUROC %). Source LLMs are abbreviated as: GPT-4 (GPT-4 Turbo), Gemini-2.0	Table 1. Detection performance (AUROC %) on four comprehensive benchmarks. The best results are highlighted in bold. Methods	c1d06e573cba7ef423c28e47eb6f691f94b5a5a1750b26bddb359c7da9ca8375	6	359	preceding Table 1. Detection performance (AUROC %) on four comprehensive benchmarks. The best results are highlighted in bold. Methods | following Table 2. Robustness across source LLMs and domains (AUROC %). Source LLMs are abbreviated as: GPT-4 (GPT-4 Turbo), Gemini-2.0	RAI 70.46 93.13 96.19 81.28 86.92 85.60	70.46	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.16923	2604.16923:s-score	2604.16923:s-score@f905ea33291ef53f	table_configuration_join	locator=table1;identity_line=395	1.0	2604.16923:5088e44ec07c12eb	source_owned_row_join	table_row	Alignment-imprint S score	Text Length (Words) S	8	496	preceding Table 5. Ablation results (AUROC %) of different components | following Figure 4. Detection performance (AUROC %) across varying text	Text Length (Words) S 96.40 95.84 98.04	8	496	preceding Table 5. Ablation results (AUROC %) of different components | following Figure 4. Detection performance (AUROC %) across varying text	Text Length (Words) S 96.40 95.84 98.04	AUROC	numeric cell 1 of 3 in exact result row	1	preceding Table 5. Ablation results (AUROC %) of different components | following Figure 4. Detection performance (AUROC %) across varying text; exact row/configuration for Alignment-imprint S score; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	96.40	2604.16923:e092645a15a5d7c0	extracted_primary_pdf_text	papers/2604.16923.pdf	ce612c9dafbeb0115667031c8da9b1c17610e83188c19927e1e26052f751588f	cb6dad24978eb4b1b3c5d27c340dc6fcfd8a18cfa92881ab8fc6da3fed6df917	wrong_column	8	481	preceding Table 5. Ablation results (AUROC %) of different components | following Figure 4. Detection performance (AUROC %) across varying text	AUROC	c9fe795e5056359b6ce601fb3c3483010962428057009bfc3a43b20bb7b5bc2e	8	496	preceding Table 5. Ablation results (AUROC %) of different components | following Figure 4. Detection performance (AUROC %) across varying text	Text Length (Words) S 96.40 95.84 98.04	95.84	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.21223	2604.21223:llama32-pair	2604.21223:llama32-pair@42e425af52067207	same_window	page=23;identity_line=1305;metric_line=1307	98.56	2604.21223:85680cca4a8cceaf	source_owned_state_join	table_row	IRM Llama-3.2 model pair	Llama	23	1305	preceding Table 8: The performance of various detection methods in the multi-domain task. The best results are	Llama-3.2-1B family (Llama-3.2-1B-Instruct+Llama-3.2-1B)	23	1307	preceding Table 8: The performance of various detection methods in the multi-domain task. The best results are	IRM 98.56 95.02 98.45 95.15 97.84 93.19 97.03 91.65 97.97 93.75	AUROC	numeric cell 1 of 10 in exact result row	1	preceding Table 8: The performance of various detection methods in the multi-domain task. The best results are; exact row/configuration for IRM Llama-3.2 model pair; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	98.56	2604.21223:85680cca4a8cceaf	extracted_primary_pdf_text	papers/2604.21223.pdf	2790cd2f24e8eb3c0e24e014d081e2959719c3aad05e844dbafe1016cfc69d2f	9884b259910d330fca139b90b9884a221bbb2b83fad26da9e0174ac9112c83b3	wrong_column	23	1286	preceding Table 8: The performance of various detection methods in the multi-domain task. The best results are	Metrics → AUROC F1 AUROC F1 AUROC F1 AUROC F1 AUROC F1	f29c941dced2c053077b79b41d22bee2ebb7694b26c2169d2389ae5e574d3b40	23	1307	preceding Table 8: The performance of various detection methods in the multi-domain task. The best results are	IRM 98.56 95.02 98.45 95.15 97.84 93.19 97.03 91.65 97.97 93.75	95.02	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.21223	2604.21223:qwen25-pair	2604.21223:qwen25-pair@4d31f041006d851a	table_configuration_join	locator=table8;identity_line=1272	97.17	2604.21223:1fbefc5d001ecdc4	source_owned_state_join	table_row	IRM Qwen2-0.5B model pair	Qwen2-0.5B	8	477	preceding Table 5: The performance of IRM with different model versions and sizes.	Table 5: The performance of IRM with different model versions and sizes.	8	481	preceding Table 5: The performance of IRM with different model versions and sizes.	Qwen2-0.5B 90.14 83.57 89.43 82.54 90.47 83.55 82.48 81.59 83.34 74.17 70.67 86.11 78.27 82.79	AUROC	Table 5 Multi-Domain AUROC	2	Table 5 identifies the IRM model-family ablation; the Qwen2-0.5B row reports Multi-Domain AUROC 90.14. The stable account slug predates the corrected model label.; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	90.14	2604.21223:dd2dc4f7e1545b7d	extracted_primary_pdf_text	papers/2604.21223.pdf	2790cd2f24e8eb3c0e24e014d081e2959719c3aad05e844dbafe1016cfc69d2f	286f5cc65c655e8ac39112c459141f690e48bdda0aba360ecfc36f1d1649ad0c	wrong_training_state	8	480	preceding Table 5: The performance of IRM with different model versions and sizes.	Model Family ↓ AUROC F1 AUROC F1 AUROC F1 F1 F1 F1 F1 F1 AUROC F1	93960a9cb943ac2855b24978bdfb4cf5cbbd2f875228976afb728e0af3331687	8	483	preceding Table 5: The performance of IRM with different model versions and sizes.	Qwen2.5-0.5B 79.44 76.28 77.84 74.02 78.48 73.55 74.75 73.35 73.03 66.80 62.30 74.18 68.10 73.24	79.44	The Qwen2.5-0.5B row is a different model pair and cannot supply the public Qwen2-0.5B result.
2604.21300	2604.21300:contrastive-pretraining	2604.21300:contrastive-pretraining@97bb5e78723b31c4	same_window	page=7;identity_line=448;metric_line=449	93.5	2604.21300:9819b29c4a457f15	source_owned_row_join	table_row	Contrastive pretraining baseline	contrastivepretraining	7	428	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	Contrastive Pre-training (Our) 55.6 88.7 98.9 65.4 85.9 92 65.1 93.5 98.9 55.3 82.5 93.8 65.2 90.1 96.7	7	428	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	Contrastive Pre-training (Our) 55.6 88.7 98.9 65.4 85.9 92 65.1 93.5 98.9 55.3 82.5 93.8 65.2 90.1 96.7	pAUC	numeric cell 3 of 15 in exact result row	3	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.; exact row/configuration for Contrastive pretraining baseline; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	98.9	2604.21300:f9a20ee97566cca5	extracted_primary_pdf_text	papers/2604.21300.pdf	ee1fba9d0ef3291778ac6413ba69dbe59a6b4dd16cb8e5a7b7c1c1fa866dc398	4f653d9f93c6a3583a41b914c03071e98ed5abfcf75e0c367afe9a20b7cfe696	wrong_column	7	421	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	Table 2: Results on HRS corpus for Document-level Authorship Attribution.	fb92b7c76989b916624cecafb905a771fcc7039605c5739fe5431ea4335fce9e	7	428	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	Contrastive Pre-training (Our) 55.6 88.7 98.9 65.4 85.9 92 65.1 93.5 98.9 55.3 82.5 93.8 65.2 90.1 96.7	88.7	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.21300	2604.21300:eavae	2604.21300:eavae@41a66af8ad7d3780	same_window	page=7;identity_line=448;metric_line=449	93.5	2604.21300:9819b29c4a457f15	source_owned_row_join	table_row	EAVAE	eavae	7	429	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	EAVAE (Our) 62.5 85.4 95.1 66.1 93.1 99 68.4 97.6 99.9 56.4 91.3 98.6 65.7 93.5 98.5	7	429	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	EAVAE (Our) 62.5 85.4 95.1 66.1 93.1 99 68.4 97.6 99.9 56.4 91.3 98.6 65.7 93.5 98.5	pAUC	numeric cell 6 of 15 in exact result row	6	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.; exact row/configuration for EAVAE; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	99	2604.21300:7851a9e5f61e8c97	extracted_primary_pdf_text	papers/2604.21300.pdf	ee1fba9d0ef3291778ac6413ba69dbe59a6b4dd16cb8e5a7b7c1c1fa866dc398	b27c8dcb289ddae7fd19bbbcb2916bce8dcf621d5a0fcb4f2409069fb7dd71db	wrong_column	7	421	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	Table 2: Results on HRS corpus for Document-level Authorship Attribution.	fb92b7c76989b916624cecafb905a771fcc7039605c5739fe5431ea4335fce9e	7	429	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	EAVAE (Our) 62.5 85.4 95.1 66.1 93.1 99 68.4 97.6 99.9 56.4 91.3 98.6 65.7 93.5 98.5	93.1	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.21300	2604.21300:luar	2604.21300:luar@5fda6e21f60cb492	table_configuration_join	locator=table3;identity_line=426	98.4	2604.21300:2c5158e561ef9c37	source_owned_row_join	table_row	LUAR	luar	7	426	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	LUAR (Rivera-Soto et al., 2021) 61.5 89.4 98.4 61.1 91.6 97.8 57 86.1 96.4 52.1 70.5 86.7 63.2 87.5 95.9	7	426	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	LUAR (Rivera-Soto et al., 2021) 61.5 89.4 98.4 61.1 91.6 97.8 57 86.1 96.4 52.1 70.5 86.7 63.2 87.5 95.9	pAUC	numeric cell 4 of 16 in exact result row	4	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.; exact row/configuration for LUAR; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	98.4	2604.21300:2c5158e561ef9c37	extracted_primary_pdf_text	papers/2604.21300.pdf	ee1fba9d0ef3291778ac6413ba69dbe59a6b4dd16cb8e5a7b7c1c1fa866dc398	b58e1db87ff636971425bf9a495954c2e7d4a58563d339fa7dcaee869be0fcc8	wrong_column	7	421	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	Table 2: Results on HRS corpus for Document-level Authorship Attribution.	fb92b7c76989b916624cecafb905a771fcc7039605c5739fe5431ea4335fce9e	7	426	preceding Table 2: Results on HRS corpus for Document-level Authorship Attribution. | following Table 3: Results on M4 for both Single-target and Multi-target AI-generated Text Detection.	LUAR (Rivera-Soto et al., 2021) 61.5 89.4 98.4 61.1 91.6 97.8 57 86.1 96.4 52.1 70.5 86.7 63.2 87.5 95.9	89.4	The derived alternate numeric result cell in the same source row is not the declared account metric column.
2604.21365	2604.21365:codegemma-task-b	2604.21365:codegemma-task-b@9f8d6275860af274	same_window	page=4;identity_line=220;metric_line=220	1.0	2604.21365:135255f80f2b8d72	source_owned_state_join	table_row	CodeGemma-7B Task B submission	Detector Macro F1 MacroF1 WeightedF1 codegemma	4	219	following Table 2: The performance of the various system alterna- 0.2	Detector Macro F1 MacroF1 WeightedF1	4	220	following Table 2: The performance of the various system alterna- 0.2	codegemma-7b 0.39553 1.0	threshold metric or explicit strong claim	numeric cell 2 of 3 in exact result row	2	following Table 2: The performance of the various system alterna- 0.2; exact row/configuration for CodeGemma-7B Task B submission; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	0.39553	2604.21365:135255f80f2b8d72	extracted_primary_pdf_text	papers/2604.21365.pdf	a6d6c6cab1090ae48eb5f49534d2eedc045e3e0184d5c6e9c8bd935a9c45be9d	528b98867f913d69bcf462ddb398b24f3d4ae3f70640a7e4a48b7f4833b66bb2	wrong_training_state	4	219	following Table 2: The performance of the various system alterna- 0.2	Detector Macro F1 MacroF1 WeightedF1	6694b506fa95483e587687ad96685bc5c14066ea0304ba389d4d06e3d7ee172d	4	221	following Table 2: The performance of the various system alterna- 0.2	codegemma-2b 0.36475	0.36475	The 0.36475 row belongs to the separate CodeGemma-2B state, not the submitted CodeGemma-7B state.
2604.21365	2604.21365:gemma3-task-a	2604.21365:gemma3-task-a@d0d2d03faa6d21b7	table_configuration_join	locator=precedingfigure2perlanguageperformanceofmcdoksystemfollowingfigure3perfamilyperformanceofmcdoksystemin;identity_line=191	1.0	2604.21365:2c824aa3b2923f7f	source_owned_state_join	table_row	Gemma-3-27B Task A submission	Detector Macro F1 gemma	3	197	preceding Figure 2: Per-language performance of mcdok system | following Figure 3: Per-family performance of mcdok system in	Detector Macro F1	3	198	preceding Figure 2: Per-language performance of mcdok system | following Figure 3: Per-family performance of mcdok system in	gemma-3-27b-pt_th1 0.69753	threshold metric or explicit strong claim	numeric cell 3 of 3 in exact result row	3	preceding Figure 2: Per-language performance of mcdok system | following Figure 3: Per-family performance of mcdok system in; exact row/configuration for Gemma-3-27B Task A submission; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	0.69753		extracted_primary_pdf_text	papers/2604.21365.pdf	a6d6c6cab1090ae48eb5f49534d2eedc045e3e0184d5c6e9c8bd935a9c45be9d	229af23b12c119ca471085343c2c5b2233f470981d665a8c58d0d2189ec63e2e	wrong_method_state	3	197	preceding Figure 2: Per-language performance of mcdok system | following Figure 3: Per-family performance of mcdok system in	Detector Macro F1	fbec2b6e0f282147e209742ba1e1f49ece7639d526921da397afa22620b4b849	3	199	preceding Figure 3: Per-family performance of mcdok system in | following Table 1: The performance of the various system alterna- ferences between Weighted and Macro F1 scores	codegemma-1.1-7b-it_th1 0.64625 Figure 3: Per-family performance of mcdok system in	0.64625	The 0.64625 row belongs to CodeGemma-1.1-7B, not the Task-A Gemma-3 submission.
2604.21365	2604.21365:qwen-coder-task-c	2604.21365:qwen-coder-task-c@a22e94326e5e0940	same_window	page=3;identity_line=169;metric_line=171	1.0	2604.21365:2c824aa3b2923f7f	source_owned_state_join	table_row	Qwen2.5-Coder-14B Task C submission	Detector Macro F1 Qwen2.	5	317	following Table 3: The performance of the various system alterna-	Detector Macro F1	5	318	following Table 3: The performance of the various system alterna-	Qwen2.5-Coder-14B 0.68643 human	threshold metric or explicit strong claim	numeric cell 3 of 3 in exact result row	3	following Table 3: The performance of the various system alterna-; exact row/configuration for Qwen2.5-Coder-14B Task C submission; Review 26 successor re-audit binds this account to the recorded source state, exact row, and numeric column without inheriting the predecessor metric.	0.68643		extracted_primary_pdf_text	papers/2604.21365.pdf	a6d6c6cab1090ae48eb5f49534d2eedc045e3e0184d5c6e9c8bd935a9c45be9d	0a5898aa0b5d9da082b0ed091d582d09b61204d7a2c1a08083b1ae388f65b5c6	wrong_method_state	5	317	following Table 3: The performance of the various system alterna-	Detector Macro F1	fbec2b6e0f282147e209742ba1e1f49ece7639d526921da397afa22620b4b849	5	319	following Table 3: The performance of the various system alterna-	codegemma-1.1-7b-it 0.65333 0.8	0.65333	The 0.65333 row belongs to CodeGemma-1.1-7B, not the Task-C Qwen-Coder submission.
