parent_id	title	paper_path	pdf_sha256	text_sha256	mapping_kind	publication_role	resolution	expected_account_count	inspected_scope	reason
2503.23622	Beyond Detection: Designing AI-Resilient Assessments with Automated Feedback Tool to Foster Critical Thinking	papers/2503.23622.pdf	5753de58efda64977ebc9ad3535720d3c91bb767fdf8ba048a16222700a7ab76	1aee16ca309e40f1c79fa016ab56d9802b75d57d581a9315a8da2ddc0d635217	non_candidate_class	primary_or_noncandidate_publication	no_qualifying_account	0	Full text and every result table; proposed/submitted system identities, versions, variants, datasets, operating points, mechanisms, artifact statements, and timing claims.	The paper evaluates assessment design and feedback rather than an AI-text detector; it contains no named detector result or threshold-performance table.
2503.22338	SKDU at De-Factify 4.0: Natural Language Features for AI-Generated Text-Detection	papers/2503.22338.pdf	5d5c29599d4039d36bffca8a7f597adaf0e884dbe4b6c663ed74e6aaa214b986	128b57c6a0e1980f01b3e11febdc16519174c7f255c9896380da7c014923f264	explicit_disposition	primary_or_noncandidate_publication	primary_result	9	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 9 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2503.15044	SPADE: Structured Prompting Augmentation for Dialogue Enhancement in Machine-Generated Text Detection	papers/2503.15044.pdf	b9253f01aa024b68474b453c5da36b9530cbab6452f7d22a7c20af358ea40b76	a94685a71dea7ad68ee48441b4b5e50ac9d55533dfbd9ebd78b68cffea971f07	non_candidate_class	domain_augmentation_study	embedded_result	6	Binary Table 3, cross-dataset Figure 2, length Table 4, multiclass Table 5, and release statements were inspected.	Full text yields 6 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2503.00032	KatFishNet: Detecting LLM-Generated Korean Text through Linguistic Feature Analysis	papers/2503.00032.pdf	eab84ec85b78457af1714b2ce1c236eabfc3c6ef42eeacae3e8d3f7a238366e4	ced261067bcc77e3e20be4d2046554011e28d5adc2363d8e2fe3f74f9462f764	non_candidate_class	primary_or_noncandidate_publication	primary_result	10	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 10 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.16857	Sarang at DEFACTIFY 4.0: Detecting AI-Generated Text Using Noised Data and an Ensemble of DeBERTa Models	papers/2502.16857.pdf	2d4e556e73bc2397084180faa5822e7bc418f838be14488a445a1add565c2347	43397a46062ead631e2cedb93201ce034f21d4daa246e4fa2b579b96a69df338	explicit_disposition	primary_or_noncandidate_publication	primary_result	8	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 8 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.15654	Machine-generated text detection prevents language model collapse	papers/2502.15654.pdf	7f8fbbfe3fea17411040ab0648659fcfd25fbe3165fd481312b0f6d71c1b666b	f5224ce69913022d8a769c8ec3085e8086a0d0b9e9db25cf25e39cb06acbc07c	non_candidate_class	training_study	embedded_result	4	Detector Table 2, model-collapse training use, in/out-of-distribution results, public repository, and checkpoint links were inspected.	Full text yields 4 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.12734	Iron Sharpens Iron: Defending Against Attacks in Machine-Generated Text Detection with Adversarial Training	papers/2502.12734.pdf	a7a943b8b3c1f8374e57904e171985b2e74082ca47efb24ff2c05d19691e3da4	0dc77e2abeaa3d70af714a54c420e9910eca2405377c6d9b45a41dd7c1f846cf	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.12611	Who Writes What: Unveiling the Impact of Author Roles on AI-generated Text Detection	papers/2502.12611.pdf	508a405847269506dc920b8b3f5511d6a9d1b05aa85758e971d5182cdfc507ce	db39ebcaf3568aa6e71c6e81b81fb9f5bdd71ff58ab4e14164a6ccbbda479d4d	non_candidate_class	bias_evaluation	embedded_result	20	Overall and subgroup fixed-five-percent-FPR Tables 15-19, every public detector column, appendix in-domain Figure 42, out-of-domain Figure 43, all 22 classical-model labels, and artifact descriptions were inspected.	Full text yields 20 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.12064	AI-generated Text Detection with a GLTR-based Approach	papers/2502.12064.pdf	afc1d7a36ed18c49c4a5d8150ef42668a30b18ead89e3df99cb9ad4e3b394d3f	231321e043de75787f962e79a68e7d583fb929e6a04e369f9b3814c6441653df	non_candidate_class	language_shared_task	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.11336	ExaGPT: Example-Based Machine-Generated Text Detection for Human Interpretability	papers/2502.11336.pdf	bd1460aeb13bf6d8f82e76dc319e35157501807f28ab0757182cdcf0371902cb	941933625dcd0bb1d72b792749d7372ab6755e79fd77d3ab4870a54301b1bd69	explicit_disposition	primary_or_noncandidate_publication	primary_result	6	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 6 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2502.04528	Group-Adaptive Threshold Optimization for Robust AI-Generated Text Detection	papers/2502.04528.pdf	15dfbe23b08579198050b7bd165b24cb85ed8c44450373ac62ed14e7db9ba999	51a8c7badbe6b195a3098964b194439ccbca5defc9f2c790064c16649c152e83	explicit_disposition	primary_or_noncandidate_publication	primary_result	3	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 3 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.18998	Adversarial Attacks on AI-Generated Text Detection Models: A Token Probability-Based Approach Using Embeddings	papers/2501.18998.pdf	f331f4a55f40014ce501042cbd10ef57ed8fc6b15a8d4ca0b0020f48993d21c6	4aac05e333a8b6c6caa68910de7038e869f1e75ce015812893fbbdb8b05d79f5	non_candidate_class	primary_or_noncandidate_publication	primary_result	7	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 7 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.14288	A Comprehensive Framework for Semantic Similarity Analysis of Human and AI-Generated Text Using Transformer Architectures and Ensemble Techniques	papers/2501.14288.pdf	490822e34ba7fdb542ad4d15055f76d240e6d3b201d1f628b22c89e7bfcd886f	41ed9abddf039475631070a3ca2dca2cd12ee666564d24f9ab8b360052e5b077	explicit_disposition	primary_or_noncandidate_publication	primary_result	5	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 5 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.11914	LuxVeri at GenAI Detection Task 1: Inverse Perplexity Weighted Ensemble for Robust Detection of AI-Generated Text across English and Multilingual Contexts	papers/2501.11914.pdf	0845e7ac614b2aae793b2be36c209733be9daf56c4e133ada98aa7061f81144c	5e7f9f1b44b8d3fbbf49e2457104e90ea5ed30be593f4a3edfbaab18d6a74f9e	non_candidate_class	shared_task_system	primary_result	2	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 2 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.11012	GenAI Content Detection Task 1: English and Multilingual Machine-Generated Text Detection: AI vs. Human	papers/2501.11012.pdf	8e65198ea7e37532cba61c819387910f92f477644a9e912c3f647c04152fe152	3f9d21e543f79b9c0b56b406cf1f8120125dbe9378c156e381f4db8f9070f950	non_candidate_class	shared_task_overview	embedded_result	39	English Tables 4 and 8 and multilingual Tables 6 and 9-11 were inspected for every submission, baseline, domain, prompt group, and language; bibliography/system-description mappings and the explicit no-manuscript footnote were resolved.	Full text yields 39 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.09813	Qwen it detect machine-generated text?	papers/2501.09813.pdf	f3778cdb10a8052bd84ab0474a6278b912311fb765072b03aa920e93333b91ce	c98f6fe1f7bafe8eb788092ec248127193183d16f1b110bb1967a7e69d972785	non_candidate_class	shared_task_system	embedded_result	1	Validation Table 2, official test Table 3, per-source and per-generator Figures 3-4, architecture, length, hyperparameters, and release statements were inspected.	Full text yields 1 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.08913	GenAI Content Detection Task 3: Cross-Domain Machine-Generated Text Detection Challenge	papers/2501.08913.pdf	7ff2de1560787f5859f7a3bbac20a104bb30a51f0843299a945757685e6db4af	b3cbfa6b88fcbec2e1b15ff9dbf0a9096c7c3cdcf9dd75e8312aa9413f7e8e2b	non_candidate_class	shared_task_overview	embedded_result	20	Every submission/baseline row and every per-domain, per-attack, and aggregate TPR-at-five-percent-FPR cell in official Tables 4-5, plus system descriptions, primary papers, and bibliography were inspected.	Full text yields 20 exact account(s); the immutable account inventory is compared with distinct disposition targets.
2501.03940	Not all tokens are created equal: Perplexity Attention Weighted Networks for AI generated text detection	papers/canonical_pawn_2501.03940.pdf	a91ac475ffed4f5a702f98a8fc9acbf6fea0bd03b1e413002dd58179ef957152	0f275dc5864d2b84cb81898bd52d10dd64146522d34cb9ac6d18197fb8bc72db	explicit_disposition	primary_or_noncandidate_publication	primary_result	11	Full text; every main and appendix result table; separately named submitted/proposed/fitted configurations; dataset, generator, domain, length, validation/test, mechanism, artifact, and timing statements.	Full text yields 11 exact account(s); the immutable account inventory is compared with distinct disposition targets.
